2024607	OL99540W	/type/work	The Story of the Amulet
1319279	OL1969570W	/type/work	Watch Your Mouth
564305	OL94506W	/type/work	Telempath
4022433	OL1879248W	/type/work	The City in History
4456093	OL15108237W	/type/work	Amber and Ashes
11223832	OL5683872W	/type/work	Dark Secret
9173476	OL79464W	/type/work	Big Deal:A Year as a Professional Poker Player
5420514	OL2045826W	/type/work	Beltempest
4168494	OL15215434W	/type/work	The Hired Man
8913663	OL5807651W	/type/work	Blood Lines
6391335	OL1902803W	/type/work	The Illearth War
149134	OL88876W	/type/work	Where Angels Fear to Tread
6549847	OL500179W	/type/work	Salvador
17057610	OL5819089W	/type/work	The Seven Professors of the Far North
202746	OL53592W	/type/work	Light in my Darkness
1240630	OL98478W	/type/work	Deadeye Dick
16131517	OL7998216W	/type/work	The Gorgon's Gaze
4500067	OL2172525W	/type/work	The Zap Gun
1869270	OL8400747W	/type/work	Mission of Gravity
8793889	OL1167750W	/type/work	The Sea and the Mirror
1090537	OL5734771W	/type/work	Gardens of the Moon
12956878	OL36203W	/type/work	Her Majesty's Wizard
15015546	OL81117W	/type/work	The Seven Songs of Merlin
4334472	OL2046772W	/type/work	American Quartet
4757828	OL1899500W	/type/work	Portrait of a Marriage
1310725	OL3357349W	/type/work	When Will Jesus Bring the Pork Chops?
198325	OL136320W	/type/work	777 and other Qabalistic writings
6929460	OL14952333W	/type/work	Nightrise
8497022	OL5720035W	/type/work	Eclipse
3408495	OL2981258W	/type/work	Blue Movie
14280660	OL640398W	/type/work	New Europe
1771910	OL883474W	/type/work	Tandia
6025288	OL85658W	/type/work	The Insult
7608156	OL49595W	/type/work	Treasure Box
14456880	OL23189W	/type/work	The Long Valley
5395164	OL3264756W	/type/work	Beyond the Down Low: Sex, Lies, and Denial in Black America
9877638	OL5732043W	/type/work	No Dominion
13864173	OL175567W	/type/work	Brotherhood of the Rose
2800065	OL1840467W	/type/work	Starswarm
9930443	OL7562583W	/type/work	Lone Wolf
5624552	OL5810950W	/type/work	Haunted
60215	OL879088W	/type/work	The Forsyte Saga
7142775	OL2625996W	/type/work	Decline and Fall of the American Programmer
2473187	OL2581168W	/type/work	The Star Scroll
14897195	OL1960652W	/type/work	Son of Man
1179491	OL74219W	/type/work	The Most Beautiful House in the World
660968	OL59861W	/type/work	The Wind's Twelve Quarters
1819095	OL47182W	/type/work	Berlin Diary
14109968	OL1898760W	/type/work	Forrest Gump
12529832	OL6032620W	/type/work	Relentless
6738103	OL2113800W	/type/work	Conan and the Spider God
3246609	OL501841W	/type/work	Dirt Music
16686626	OL554701W	/type/work	Flight of the Nighthawks
4883177	OL7919280W	/type/work	The Iron Hand of Mars
866396	OL842168W	/type/work	A Voice From the Attic
13020911	OL14849236W	/type/work	Through Gates of Splendor
1519638	OL103188W	/type/work	Death Is a Lonely Business
4923077	OL263284W	/type/work	Demon Seed
1179553	OL74224W	/type/work	One Good Turn
17321945	OL33800W	/type/work	Chances
15981073	OL5816999W	/type/work	Epicenter
1536637	OL1988294W	/type/work	The Summer Tree
1325781	OL28061W	/type/work	The Zoot Suit Murders
15117289	OL15010889W	/type/work	Saint Fire
3296673	OL8112164W	/type/work	No god but God
4083693	OL48946W	/type/work	Indigo
17846785	OL1866784W	/type/work	In Defense of Anarchism
12239574	OL8048244W	/type/work	Through Wolf's Eyes
1120915	OL28303W	/type/work	The Amateur Marriage
11786015	OL2167407W	/type/work	Skinner's Rules
5425488	OL3784346W	/type/work	Absolute Zero
5028836	OL4070877W	/type/work	Voyage of the Moonstone
17351050	OL112550W	/type/work	Storm Rising
14346605	OL2295122W	/type/work	Travels in Arabia Deserta
1254671	OL73343W	/type/work	Dinosaur Planet
3005777	OL16309W	/type/work	The History of Henry Esmond
8608985	OL3743768W	/type/work	The Wreck of the Zephyr
1517483	OL10218771W	/type/work	Ages in Chaos
9450762	OL5734672W	/type/work	The Battle of Evernight
14687010	OL29013W	/type/work	The Firework-Maker's Daughter
8175996	OL5713783W	/type/work	Forever in Blue: The Fourth Summer of the Sisterhood
11895889	OL1901893W	/type/work	Slinky Malinki
9270336	OL506110W	/type/work	The Dean's December
5027266	OL1063338W	/type/work	How to Stop Worrying and Start Living
10728443	OL4620977W	/type/work	Bill Bryson's African Diary
15094903	OL1675340W	/type/work	The Incredible Voyage
7093313	OL9896692W	/type/work	The Penguins of Doom
2631112	OL3567818W	/type/work	Wraith Squadron
1495784	OL549585W	/type/work	Adrian Mole and the Weapons of Mass Destruction
3608649	OL2686280W	/type/work	Jewel
11066254	OL5683883W	/type/work	Dark Challenge
13448600	OL816262W	/type/work	You'll Have Had Your Hole
896326	OL5724850W	/type/work	Revelation Space
5476182	OL2716176W	/type/work	Lost Souls
8903092	OL1739847W	/type/work	Freight Train
2952942	OL14954927W	/type/work	Metallica: This Monster Lives
6930721	OL2725607W	/type/work	That's Not What I Meant!
5962698	OL8575156W	/type/work	Red and Blue God, Black and Blue Church
3098469	OL18402W	/type/work	The Life and Adventures of Santa Claus
3874601	OL5808878W	/type/work	Broken Sky
1800897	OL549263W	/type/work	Jack Faust
749028	OL1057175W	/type/work	The English Teacher
16283700	OL1894081W	/type/work	Embracing Defeat: Japan in the Wake of World War II
5426648	OL8110801W	/type/work	Tempest
1954364	OL77705W	/type/work	Dirty White Boys
2929214	OL1946112W	/type/work	Cal
11998575	OL5754427W	/type/work	Swimming Without a Net
1251460	OL15450W	/type/work	Phantastes
11457191	OL15105193W	/type/work	Seeker
9633523	OL52943W	/type/work	Killing Floor
9511526	OL112819W	/type/work	Yonie Wondernose
2734302	OL4092675W	/type/work	Friday's Child
1781984	OL15014914W	/type/work	Islands in the Net
2393893	OL3180056W	/type/work	The Third Magic
5878272	OL78624W	/type/work	The Last Hawk
18211415	OL8730303W	/type/work	Confederate Military History
12323347	OL16844W	/type/work	Yellow Dog
3396079	OL99945W	/type/work	The Universal Baseball Association, Inc., J. Henry Waugh, Prop.
1571905	OL17369W	/type/work	The Deep Range
5064773	OL2071509W	/type/work	Star King
13827502	OL2619601W	/type/work	Paloma
1085604	OL56815W	/type/work	Stars in My Pocket Like Grains of Sand
7829625	OL15095128W	/type/work	Night of the Living Dummy
6914324	OL4050794W	/type/work	Maps for Lost Lovers
9514537	OL39516W	/type/work	Science Verse
2329359	OL82409W	/type/work	Weetzie Bat
5309578	OL7979102W	/type/work	The Crimson Tide
3142796	OL816272W	/type/work	Ecstasy: Three Tales of Chemical Romance
1627934	OL1855897W	/type/work	First Love, Last Rites
13428669	OL84535W	/type/work	A Secret Atlas
1086476	OL2010491W	/type/work	Stone of Tears
18025356	OL109593W	/type/work	The Powers That Be
1674879	OL1963323W	/type/work	Hyperion
4430250	OL8366321W	/type/work	The Journey to the Sacred Garden
15721880	OL1980253W	/type/work	After This
13320166	OL14923162W	/type/work	Mercury
6109775	OL1977555W	/type/work	Oh, the Things I Know!
3815564	OL1898829W	/type/work	Little Britches
16483818	OL8140090W	/type/work	Hero in the Shadows
11052942	OL5709561W	/type/work	Ghost Soldiers
16694742	OL80512W	/type/work	A Year in Provence
9784813	OL4297659W	/type/work	Iran: A People Interrupted
3452658	OL5850282W	/type/work	Be More Chill
12083411	OL15016008W	/type/work	Message of the Sphinx
6235278	OL2629636W	/type/work	Happy Days, 1880–1892
3698327	OL1904996W	/type/work	Lenin's Tomb: The Last Days of the Soviet Empire
12178607	OL5808813W	/type/work	The Cat On The Mat Is Flat
852896	OL871845W	/type/work	Understanding Media: The Extensions of Man
404891	OL3281435W	/type/work	The Case For Mars
5471458	OL14860190W	/type/work	Locked Rooms
4857989	OL15094998W	/type/work	Jekyll and Heidi
176956	OL45636W	/type/work	The History of Tom Jones, a Foundling
3042418	OL3010198W	/type/work	War Game
156213	OL2234946W	/type/work	The Nine Tailors
1869036	OL4112932W	/type/work	The Known World
4959546	OL675012W	/type/work	Barney's Version
9648490	OL52941W	/type/work	Running Blind
16250752	OL554748W	/type/work	Prince of the Blood
10135860	OL460057W	/type/work	Visitors from Oz
5203883	OL2697562W	/type/work	The Laughter of Carthage
3137061	OL3260491W	/type/work	Waterland
156215	OL2234807W	/type/work	Busman's Honeymoon
3116541	OL31140W	/type/work	High Society
5237219	OL60100W	/type/work	Deep Secret
17890491	OL2848581W	/type/work	The Magician Out of Manchuria
4562781	OL2581162W	/type/work	The Ruins of Ambrai
4238861	OL34817W	/type/work	Sleeping Dogs Don't Lay
3557497	OL1803499W	/type/work	Gospel: a novel
11200223	OL2252212W	/type/work	Little Brother
5104008	OL102543W	/type/work	Running from the Deity
5290405	OL5960236W	/type/work	The Dark Path
4154655	OL4318520W	/type/work	Up a Road Slowly
2200789	OL49552W	/type/work	Red Prophet
9514440	OL39513W	/type/work	Math Curse
71791	OL1249517W	/type/work	Memoirs of a Fox-Hunting Man
4168295	OL14868314W	/type/work	Some of Your Blood
6811168	OL5708845W	/type/work	Spirit Walker
1677260	OL14849912W	/type/work	Curses, Inc.
2427653	OL20936W	/type/work	Romola
1111576	OL464276W	/type/work	The Heart of Princess Osra
5407148	OL8110797W	/type/work	Shadowmind
6856166	OL480949W	/type/work	Crampton Hodnet
9576019	OL176311W	/type/work	Scandal Takes a Holiday
8807714	OL1167811W	/type/work	The Dyer's Hand
568228	OL4650344W	/type/work	Psychotic Reactions and Carburetor Dung
5774480	OL2568873W	/type/work	In the Night Kitchen
13762484	OL755466W	/type/work	A Big Boy did it and Ran Away
2096458	OL3495957W	/type/work	Without Feathers
10065416	OL2645138W	/type/work	The Door in the Lake
2267240	OL111675W	/type/work	The Hot Kid
16885000	OL9865724W	/type/work	A Growling Place
16142406	OL84112W	/type/work	The Drawing of the Dark
2725123	OL18403W	/type/work	Mother Goose in Prose
14292082	OL14913420W	/type/work	Reserved for the Cat
6811179	OL5708851W	/type/work	Wolf Brother
